thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,push_duration,best_index,best_cost,ac1,ac2,ac3
0.17714594504638498,0.2901815057763917,MAD_M6C12,U10,51.98589437344064,13.380360623150272,WPG,WPG,0.07900501583202357,0.1375709248962578,1,12.240884133073948,50.0,3.7,10.0
0.1686491371940675,0.28230006210914466,MAD_M6C12,U10,52.028717110852924,13.883865819351179,WPG,WPG,0.07961475511945128,0.1335150082748256,3,14.01828194155189,50.2,4.0,10.9
0.1679688824600892,0.2822852420003756,MAD_M6C12,U10,52.86411350016469,15.744902809148195,WPG,WPG,0.08647272872731201,0.11829188624048931,5,11.37549156043707,57.0,3.7,11.4
0.18201867184836362,0.2839248313179089,MAD_M6C12,U10,51.952310542144346,15.936365553804674,WPG,WPG,0.08667009110911256,0.1282261559824121,6,14.367069454324737,50.0,4.4,10.2
0.17538469409096166,0.28254704082096704,MAD_M6C12,U10,52.35096782017963,14.961248777015582,WPG,WPG,0.09495697066879843,0.12572089470574038,0,13.039197252097964,52.8,4.0,12.4
0.17724201468056267,0.27556917069542697,MAD_M6C12,U10,53.21901500695682,15.482132735208744,WPG,WPG,0.0941715873427538,0.12694599619331268,4,12.88448338892955,59.2,3.9,10.8
0.18314941978398236,0.28639954616342866,MAD_M6C12,U10,54.9914198050722,14.839782082802257,WPG,WPG,0.0913200087415648,0.13592237731973053,3,16.727241926482275,53.4,3.5,10.6
0.17499326903668722,0.29091910554717043,MAD_M6C12,U10,55.49009202802598,14.410635621484628,WPG,WPG,0.09328196221628154,0.1338957780234889,0,12.586258648338555,55.3,3.7,12.7
0.18687100008061086,0.28710243471420427,MAD_M6C12,U10,55.486808183707545,13.2453618208139,WPG,WPG,0.09381814273596359,0.14097007675823625,5,16.216937611335652,57.7,4.0,11.3
0.1753851383570692,0.2790789016626902,MAD_M6C12,U10,54.60140769203617,12.643256720613314,WPG,CPG,0.09349600710560284,0.13853864037355734,1,13.222514967146791,50.6,3.8,12.2
0.1763790713734233,0.2850348500579144,MAD_M6C12,U10,55.49078497131081,11.570347800832852,WPG,WPG,0.09539105854605318,0.12915081897973182,5,13.852868732027739,50.2,3.4,13.3
0.17577232581649024,0.2852637380458418,MAD_M6C12,U10,55.47661142624041,14.315100154219547,WPG,WPG,0.09624865010164282,0.12967603770288044,0,14.889584944333945,51.1,3.3,11.9
0.16726177639982404,0.27953751574352004,MAD_M6C12,U10,55.38540199239497,14.355284338794116,WPG,WPG,0.09439664236615239,0.13234969022771353,5,11.630015655536024,50.0,3.2,11.2
0.16906383406270015,0.2890390787460012,MAD_M6C12,U10,55.515671213386156,14.00445324023856,WPG,WPG,0.09407136920182611,0.1241131106890879,4,13.150500771957518,55.2,2.8,10.9
0.17194602851681445,0.28272565790691984,MAD_M6C12,U10,55.376564431113685,13.082634666389042,WPG,WPG,0.09291465907060227,0.12604103430989239,2,15.010869694279188,50.0,3.1,11.2
0.1664934815952897,0.2879189851422577,MAD_M6C12,U10,55.62418988282748,11.629517419568922,WPG,WPG,0.08901901187051234,0.12645378284183612,5,13.990771369841134,54.4,2.8,11.7
0.16655997390377042,0.28747436944464355,MAD_M6C12,U10,54.81332954860708,11.017335509226477,WPG,CPG,0.0898300089548328,0.12742986415363078,6,15.39472515727979,50.1,3.1,11.5
0.17029055327294831,0.29201949851790043,MAD_M6C12,U10,54.55183866287743,10.667874231713697,WPG,CPG,0.08467820099053079,0.13271418380423727,6,14.44404898072677,52.6,2.9,11.0
0.174329769244139,0.2926906786565763,MAD_M6C12,U10,54.59223356430978,10.60874418231116,WPG,CPG,0.08858457065986622,0.13176961088987066,5,13.752233634417493,51.6,3.5,10.9
0.16788997136063616,0.2875367022793938,MAD_M6C12,U10,55.326775406533955,11.620479116886166,WPG,WPG,0.08486322474553068,0.13203209493162835,7,15.531556338789368,50.6,3.3,11.0
0.1684534691599938,0.2856851815662055,MAD_M6C12,U10,54.042138023819184,12.683475228369732,WPG,WPG,0.08627447112753847,0.13576836767682762,4,12.843396124016751,54.9,3.4,10.6
0.17534218774689564,0.2875315767308448,MAD_M6C12,U10,54.70469056671723,10.741472317875283,WPG,CPG,0.08373502094640692,0.13931795083914916,5,14.464591164704894,50.8,3.2,10.3
0.17455898802611342,0.2910727248997501,MAD_M6C12,U10,54.701382434659735,11.349035382029202,WPG,CPG,0.08266022057452047,0.1423814242782616,1,13.092020056990783,53.5,3.4,10.3
0.17936441498709862,0.2904713622765793,MAD_M6C12,U10,53.764091014461656,11.194969249605359,WPG,CPG,0.08273274186536067,0.15035936183156884,4,11.941015597623656,50.8,3.8,10.7
0.17633348475607788,0.2913014374397546,MAD_M6C12,U10,54.60965816119844,11.714776509480775,WPG,CPG,0.08476070052712927,0.15199334332110265,3,12.605033374126098,50.8,3.1,10.6
0.1776647340078959,0.2876474439595884,MAD_M6C12,U10,53.681593019952935,12.005996163911881,WPG,CPG,0.07945190793690723,0.15203014297591372,2,13.83893933889725,50.1,3.3,10.0
0.17718548860969657,0.29363708224269736,MAD_M6C12,U10,53.10031150582917,10.462970885028867,WPG,CPG,0.07717677948384498,0.1527283296244484,7,11.707607333757082,50.0,2.8,10.1
0.1780179130275783,0.2996308134297183,MAD_M6C12,U10,52.73773384024212,11.075329512774028,WPG,CPG,0.08183623517786169,0.15529374381954963,2,12.790861161495418,50.0,3.3,10.9
0.17318827321872993,0.29236410398044865,MAD_M6C12,U10,53.0332319326635,10.790251056176734,WPG,CPG,0.08067281583844196,0.1547974489030002,1,12.221971173215028,50.6,3.1,10.0
0.17797272587760107,0.29077866248496653,MAD_M6C12,U10,53.61830134991465,10.002447312711428,WPG,CPG,0.07865669213558019,0.15598654530146588,1,15.036689552673703,50.0,3.1,10.0
0.17552772658405397,0.2923943227772514,MAD_M6C12,U12,54.72501195888944,10.308587706600887,WPG,CPG,0.08726593008245435,0.1628524632844334,5,13.448485813574225,51.0,3.2,10.9
0.18003616963042632,0.29879979240139387,MAD_M6C12,U12,51.893796955393455,8.445618053998796,WPG,CPG,0.08050312305706986,0.17581034260280054,6,11.783109159528784,50.0,3.3,10.1
0.18021284448278344,0.29697235303329617,MAD_M6C12,U12,53.64936795716602,11.36022721283176,WPG,CPG,0.08249608412762995,0.16984295522493256,5,12.585735132168136,52.6,3.3,10.2
0.17887344899635904,0.29390949433965,MAD_M6C12,U10,52.37175987047672,9.361624338728396,WPG,CPG,0.08167742065699578,0.17614441013374438,5,17.215060881504066,50.4,3.4,10.0
0.17493468927037503,0.2924513000608202,MAD_M6C12,U12,50.760773731996665,9.147221811071422,WPG,CPG,0.07921632347420612,0.17327106814295196,6,13.467274463931822,50.0,3.5,10.3
0.17252659985488206,0.28971893431363926,MAD_M6C12,U12,50.13579666966882,9.301888236582574,WPG,WPG,0.08571395600881615,0.16763173097635292,4,13.301020037932515,50.4,3.6,10.7
0.16978032572272017,0.28308060907604204,MAD_M6C12,U12,50.57581369965249,10.50372977368883,WPG,CPG,0.07817596973715837,0.16582231418026577,6,11.753750574723064,50.0,3.6,10.1
0.169900479382396,0.28500380942080383,MAD_M6C12,U12,50.85491961180759,9.871826323719704,WPG,WPG,0.08601250043502824,0.1664705652394291,7,12.916748511637088,50.8,3.4,10.1
0.17395782734995277,0.2888739707600845,MAD_M6C12,U12,46.407812173507956,7.76118932952088,WPG,CPG,0.07580419042912635,0.16980916132861118,0,15.323858262769651,51.6,3.2,10.0
0.175375329301912,0.2863674311560127,MAD_M6C12,U12,50.098246683312034,9.116112527132646,WPG,CPG,0.07966420837700898,0.16475819938800856,1,14.974992486067515,51.9,3.5,10.0
0.17093606583115248,0.27557345356042084,MAD_M6C12,U12,50.15048420902881,8.68512817326813,WPG,CPG,0.08084690149145049,0.16248658216156725,1,12.31559572542023,50.9,3.4,10.0
0.16983764172139032,0.2749756487673856,MAD_M6C12,U12,48.02531050238835,8.666452258746702,WPG,CPG,0.0728661142795097,0.16170457150217954,2,15.862681904669616,52.5,3.0,10.6
0.1692662573072853,0.28300146897441797,MAD_M6C12,U12,47.891675722392264,8.303213846236986,WPG,CPG,0.07378510463935868,0.1592389416815735,5,12.719659521629708,54.2,2.9,10.0
0.16366792956541318,0.28185055921113467,MAD_M6C12,U12,48.17471033795875,10.344634526104354,WPG,CPG,0.07273007601544007,0.16094834670734992,2,12.707677433916025,50.0,2.8,10.3
0.1674847437613197,0.2788565057165024,MAD_M6C12,U12,46.52529533399538,8.847571797321761,WPG,CPG,0.06730790506248761,0.15995914828787305,6,14.913029473207594,55.9,3.0,10.4
0.16514946846854775,0.2842027463071297,MAD_M6C12,U12,47.28328796056822,8.909772654792635,WPG,WPG,0.07275066123982976,0.17205472873721592,7,14.473740863958438,50.1,2.6,10.0
0.1629084951276658,0.2846534384407458,MAD_M6C12,U12,45.93722606817903,8.798313932375908,WPG,CPG,0.06993037615307451,0.15878569119023336,2,12.294377635744073,52.8,2.3,10.0
0.17232323601689922,0.28644928228911876,MAD_M6C12,U12,48.06290567570085,7.231522618199314,WPG,SSPG,0.07651117470045773,0.16363275084824014,3,15.147643545673143,55.8,3.2,10.0
0.17221276050253861,0.28740310945672387,MAD_M6C12,U12,45.35344527747747,7.3266650425122,WPG,SSPG,0.07552857618356085,0.16537496126811296,5,14.472084742139216,53.6,3.2,10.0
0.1716844366487042,0.2918334122227463,MAD_M6C12,U12,44.650736434956244,9.010945412540792,WPG,CPG,0.07119741382957152,0.16023295375270272,5,14.736427026255807,52.9,3.1,10.0
0.17845768633261855,0.2953205126192393,MAD_M6C12,U12,45.96924489426863,9.255324556837962,WPG,WPG,0.07483672810195852,0.16766153834588599,3,15.629865031263176,53.2,3.4,10.0
0.1706744791384224,0.2922731125471454,MAD_M6C12,U12,45.0391583485364,8.75516192996714,WPG,CPG,0.07466378248693381,0.15923196905159226,4,13.641681744520703,53.6,3.1,10.1
