thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,push_duration,best_index,best_cost,ac1,ac2,ac3
0.24797864776381512,0.2489538322276656,U12,VT8020,9.51348554782425,18.744819335134387,CPG,WPG,0.10249219924190284,0.13033181943516114,3,17.905213207875747,186.2,4.5,30.4
0.28094089263745087,0.24202083081035558,MN8014,VT8020,4.178736446436054,14.526554107356878,SSPG,WPG,0.10259888992814296,0.12510463290374224,4,6.136670151950361,182.5,6.5,33.4
0.2572164716324149,0.25054127526084435,U12,VT8020,5.344089571065918,19.05197315397547,SSPG,WPG,0.11247775857468859,0.12983244794431928,7,6.91553271624283,226.0,4.7,34.5
0.2502281832566306,0.24589646761953504,U12,MN8014,7.3816815495976185,13.82186887836759,CPG,WPG,0.11309226625525189,0.11907498898686636,6,9.428967465004725,153.0,5.7,31.5
0.24036762350873542,0.23504812055425556,U12,VT8020,10.428241520281388,13.969922987506662,CPG,WPG,0.10794497171268629,0.1337003704606874,7,13.821656974390502,149.1,3.9,34.1
0.27378714482278743,0.25163326819117926,MN8014,VT8020,5.46628370230348,11.599068954340439,SSPG,WPG,0.09993796304939212,0.11901803534019006,4,7.768464361105406,220.8,3.5,34.0
0.27194462316348444,0.24660283532452554,MN8014,MN8014,4.656338459307217,5.048715968301627,CPG,SSPG,0.10259896961477892,0.11247183379444717,6,6.619941144925862,183.8,3.2,31.6
0.22762527077997685,0.2210619333729366,MN8014,MN8014,8.040373545565156,5.117086867336554,CPG,SSPG,0.1055515014129752,0.094944172713509,7,6.143826335315486,130.6,4.1,31.0
0.22751407407898921,0.25525071092089985,MN8014,MN8014,5.176866086231854,4.047088695202075,SSPG,SSPG,0.11049413647517617,0.10619020217674734,6,5.86944146292498,128.9,3.7,31.5
0.21778624558251736,0.2486382035874184,MN8014,U12,9.768274368397979,4.294810163640984,CPG,CPG,0.12202480361811646,0.08645817444779137,7,8.595959185607999,123.8,5.2,25.2
Time taken (seconds)
2026-03-11 01:22:33
