thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,best_index,best_cost,ac1,ac2,ac3
0.2261447077515639,0.245902449300546,U12,U12,6.125326695609315,16.44798308971928,SSPG,WPG,0.09641167464691347,1,-20.462478787748296,376.5,3.5,32.6
0.24688599066260497,0.26116429849365597,MN8014,U12,4.000322867403358,20.21936853218079,SSPG,WPG,0.10011106364697434,7,-17.928217762505355,324.9,5.6,36.0
0.20801535291853696,0.24734066470910543,MN8014,U12,7.711053319309479,22.08212456491293,CPG,WPG,0.08797382227465589,4,-26.861595615974647,474.4,5.6,34.6
0.23379962978480487,0.24172377936297143,MN8014,U12,7.837787642863411,21.952936752674855,CPG,WPG,0.09410240861000743,2,-26.00394977538109,435.3,6.0,26.6
0.21124786811768367,0.2760946053176929,U12,U12,6.5715036448503374,23.426486624304214,SSPG,WPG,0.0976785400022927,6,-29.52592785538459,487.4,5.8,33.1
0.20992400334377498,0.25985615715689714,U10,MN8014,7.161578675270593,24.804061363056075,CPG,WPG,0.10576226320439455,2,-41.34614343037747,611.1,5.9,32.9
0.22861419915010905,0.23994317851653063,U12,U12,5.722681664551102,20.86765485330966,SSPG,WPG,0.12459312133435323,1,-38.72668278221121,525.8,2.9,30.0
0.25175210739481213,0.25052690736943883,U12,U12,8.991684100428522,24.903430183989805,CPG,WPG,0.11249795486148088,7,-37.89850521267838,659.2,4.4,37.9
0.21717109463141218,0.2363750470119687,U10,U12,4.00244586526214,31.0279411485197,CPG,WPG,0.11862927387943055,6,-39.931581146746936,663.6,6.3,38.5
0.2519276050678092,0.2638178748525999,U10,U12,7.303862401283572,31.262838193820798,CPG,WPG,0.12401270900200652,1,-68.21721734242742,681.2,4.2,38.0
0.20109606824170925,0.3064288615213907,U10,U10,4.649757571073398,43.14677037412924,SSPG,WPG,0.12644125584384014,1,-56.96560039805204,725.0,7.5,40.2
0.17908077812013773,0.2776752385046718,U10,U12,4.249147087716444,43.093972157320735,CPG,WPG,0.12601580888645453,2,-54.08091198090092,777.0,3.6,41.0
0.15355856223251022,0.32337194084547666,U10,U12,12.481380483669048,49.91032246362691,CPG,WPG,0.13151975222566226,5,-70.82830986051273,770.8,4.5,34.5
0.19277196092085735,0.3076830609237405,U10,U12,18.119404698006285,46.42795356161129,WPG,WPG,0.11643848776007878,3,-65.61542279404806,909.3,2.9,44.4
0.15052548631893625,0.24904731030294125,U8,U10,10.908470295286168,51.08369052303009,CPG,WPG,0.1289807796222433,0,-58.08612344136671,616.8,3.7,46.8
0.15281442512360713,0.3218300591262937,U8,U10,5.258816061171478,59.74001015262672,CPG,WPG,0.14056358610198227,4,-90.21827325277869,984.9,2.7,45.0
0.15882610835878042,0.33466506917834943,U10,U12,6.231092823388174,57.52271400782629,CPG,WPG,0.13071790313928758,4,-83.46936338254451,983.1,2.4,44.5
0.2060153833826908,0.34772845012708736,U8,U12,19.604292279711714,59.90272509578345,WPG,WPG,0.1483620054594442,0,-78.92985823947515,848.9,1.8,38.5
0.19101988783151225,0.3072285314393153,U8,U12,9.127573996976174,56.19821503570569,CPG,WPG,0.14998010209489282,3,-83.81572163893004,960.7,0.0,43.3
0.18657600331523955,0.2889774432961309,U8,U10,5.537070825164112,59.99865975933178,SSPG,WPG,0.10769192898416016,3,-65.68772696806911,861.4,1.4,48.4
0.1940978711310314,0.29587142290279683,U8,U12,10.033640201718406,53.08732473502721,CPG,WPG,0.11790714807989951,6,-67.03757030067969,922.5,0.3,49.0
0.202465441503622,0.28461125818315614,U10,MN8014,16.297886373169693,48.59986108470564,WPG,WPG,0.13365687335359924,3,-70.98978760743105,894.2,2.5,44.0
0.2033735322050079,0.2881052118146832,U10,MN8014,8.943171307571756,50.53940995525692,CPG,WPG,0.12930946071631394,6,-70.02817506416893,880.2,3.4,44.2
0.21568190862614772,0.2951978947228854,U12,MN8014,7.493238452767475,55.904966777363306,CPG,WPG,0.1385343556360188,4,-69.28681890443625,999.5,2.8,48.0
0.23636125873025204,0.3179921738506051,U12,MN8014,7.804294443907084,58.07771104553476,CPG,WPG,0.14646139429104105,0,-63.21610637282257,781.3,4.1,40.9
