thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,best_index,best_cost,ac1,ac2,ac3
0.2303878422956276,0.23286285122014852,U12,MN8014,13.989658857133449,10.33121769840853,CPG,CPG,0.0912811209790892,2,20.83697428228397,165.5,5.0,29.6
0.27924745543826746,0.21050561542686913,U12,U12,12.21864261761519,10.215993659639548,WPG,CPG,0.10393874041782217,3,5.542642165532595,118.3,5.7,29.8
0.2704921268691746,0.24034668027453399,U12,MN8014,13.371585283377692,16.0682381248767,WPG,WPG,0.10993087975353028,6,0.12267644391277199,52.9,4.7,27.5
0.2678900402644313,0.2160635087158365,U12,MN8014,21.09435728463575,8.78751828501067,WPG,CPG,0.0894860846149867,6,0.11810196484577842,53.8,5.2,35.1
0.24497777150438407,0.23018311564756094,U12,MN8014,22.964961140533376,16.812424449945844,WPG,WPG,0.10202858309092924,4,0.732641056282477,54.3,7.1,31.3
0.25785675130903096,0.20051733597348975,U12,MN8014,18.774467213567448,17.833624243063564,WPG,WPG,0.09155001455560373,6,0.03293614514086207,51.0,5.5,29.0
0.24930856228449372,0.1739547175162099,U12,U12,21.806260431511703,22.699737058824404,WPG,WPG,0.10363148675354908,7,0.1749658313538519,53.9,6.7,28.4
0.24455584585219986,0.2086156609029185,U12,MN8014,28.85070069256722,22.733198982473674,WPG,WPG,0.10513030192823919,0,0.037277641593666,59.3,6.9,33.7
0.2557165760526938,0.19351360415921595,MN8014,MN8014,28.467304838562843,18.240622728678584,WPG,WPG,0.10397014389700757,7,0.3953703645598598,68.6,7.1,35.6
0.25474442526719054,0.1932977399006862,MN8014,VT8020,29.141506846877526,24.940368268164185,WPG,WPG,0.09833867288343824,6,0.224650786990101,59.1,6.8,36.8
0.2517995583137621,0.19666484214335533,U12,MN8014,14.310627607619393,23.38788551385357,WPG,WPG,0.10557685228072955,6,0.17487281647817557,70.2,6.3,31.5
0.26033567412782277,0.15833821853676705,MN8014,MN8014,23.942870588941005,27.38295585913648,WPG,WPG,0.08883784627230547,6,0.007277792819621361,51.0,7.0,37.8
0.25438451817311747,0.1775694584109072,U12,MN8014,21.312612126128776,25.522704706656775,WPG,WPG,0.09719255425682641,1,0.01866223235073401,50.4,7.1,33.5
0.24015881120634383,0.15122633563940388,U12,MN8014,23.967301508911987,21.766540112505645,WPG,WPG,0.09040823019161348,4,0.03534492078609139,55.1,7.2,31.8
0.24905329566872308,0.15348567185096487,MN8014,MN8014,16.382404451378946,19.713782796520167,WPG,WPG,0.09752782743060368,3,0.05528110784518479,53.3,8.8,29.5
0.2585922854850379,0.1516989300657222,MN8014,MN8014,20.80324485641814,22.201294554817434,WPG,WPG,0.1063665243097606,2,-0.0027194887800971405,114.0,7.4,32.0
0.2353637268402635,0.1584531972998373,U12,MN8014,21.118342818506633,23.89684681379736,WPG,WPG,0.09930621855365868,4,0.016402563637145623,50.1,8.4,31.9
0.23770191473768892,0.15120586622726032,U12,MN8014,22.02596413746691,23.77877821253727,WPG,WPG,0.10653126156410189,4,0.0951935453781404,50.8,7.5,31.4
0.2603741212185148,0.15148741774678418,MN8014,MN8014,20.09140978175196,23.911155411891496,WPG,WPG,0.09746518174602528,3,0.04200498776822362,51.5,8.2,29.4
0.24059334571118382,0.15015696716161256,MN8014,U12,22.703163642974914,21.211967150004057,WPG,WPG,0.0979574740099731,3,0.018982043325032158,53.3,7.0,27.7
0.24521504925582405,0.15078187576002175,MN8014,U12,22.321187160977132,23.461278765139586,WPG,WPG,0.10456209963810874,7,-0.01105374929460748,83.6,8.4,26.7
0.24697505814430143,0.1665666518609717,MN8014,U12,20.710151121132245,22.676814164683005,WPG,WPG,0.09596381567512285,7,-0.009484546701636598,88.8,7.6,27.9
0.25222577171363963,0.15243750360127306,MN8014,MN8014,23.456099889517454,19.48717368214657,WPG,WPG,0.09794637618356111,3,0.05617586419460502,59.2,8.5,21.5
0.2453466673490185,0.18361692749435846,MN8014,U12,20.157352453672477,17.270188373019774,WPG,WPG,0.09988072394885575,2,0.00055721276723747,50.0,7.6,28.0
0.25698544753193764,0.15043402525394528,MN8014,U12,21.25206922201535,25.1049721124055,WPG,WPG,0.09383819386555611,5,0.020521873728028564,65.2,8.8,33.4
0.2577783768764601,0.15112153243312063,MN8014,U12,18.413914219310374,15.718066718595441,WPG,WPG,0.09680538142758659,2,0.004869936362230959,50.6,9.7,29.2
0.25754144124360834,0.15060512090395997,VT8020,U12,19.442877351976676,19.549644560968012,WPG,WPG,0.09934564164240581,6,0.012272758600127907,55.9,9.9,30.3
0.25935273642619716,0.15737683395275498,VT8020,U10,21.139110181829455,20.57359716810311,WPG,WPG,0.09736046086247427,5,0.022308786825243197,54.8,9.5,29.5
0.2542964708731056,0.1500432469660331,VT8020,U10,23.23506726042893,16.579520877129827,WPG,WPG,0.10044833628773986,6,0.03759214514897946,50.1,9.9,27.4
0.2643386067367415,0.15000182757641078,MAD_M6C12,U10,18.424718526636795,12.942956857967374,WPG,WPG,0.10367035306238431,7,0.05156233169560225,60.9,10.0,29.6
0.26076708614628086,0.15212855677041023,MAD_M6C12,U10,14.272265238849519,13.672855467515614,WPG,WPG,0.10383920718715604,6,-0.003254002090195657,84.6,9.5,26.4
0.2587850802796607,0.16007594055550933,VT8020,U10,15.591153318292275,12.815085757517409,WPG,WPG,0.09873500046321983,3,0.4293797521385872,87.3,9.6,27.1
