thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,push_duration,total_tracking_error,total_energy,cost,unique_id,ac1,ac2,ac3
0.2170814895513123,0.2707165600556714,VT8020,MN8014,20.119052330789444,18.824877650291334,WPG,WPG,0.09950274912487325,0.054025455315062726,7.103225299864187,118.20689828729715,18.923915128593904,29ca7655,255.0,3.7,32.8
0.21792227697861583,0.2644134344968245,VT8020,MN8014,21.746563620898097,16.267829003272972,WPG,WPG,0.08066432865907476,0.053336816421811276,11.449888890316632,130.45475679648527,24.49536456996516,d17d5174,318.9,2.9,34.5
0.19658593827095566,0.26881212175968827,MN8014,MN8014,4.789551350856348,12.442803771460325,SSPG,WPG,0.10233647841383878,0.07169848031220098,4314.663471242046,345.0130874269049,4349.164779984737,08ab18e4,225.6,3.3,32.9
0.20094624521488066,0.2572553041066824,VT8020,U12,22.902699438177798,23.414268648796202,WPG,WPG,0.09510604050108373,0.05103945254679132,4.7304811385798615,64.31722624098089,11.162203762677951,e204ab8f,219.2,3.6,28.2
0.22515311055282664,0.24253088333058664,MN8014,MN8014,7.866155826048158,16.019896382687392,CPG,WPG,0.08310608686388397,0.050010218693620996,1302.181801154426,522.9820196087643,1354.4800031153025,f04f308a,263.8,5.0,34.2
0.22829515609592288,0.2923774045519224,MN8014,MN8014,14.82858317820328,8.816226727187598,WPG,CPG,0.09253235717261576,0.07526011490284361,15.701178104125995,213.6406857121854,37.06524667534453,9086b663,250.6,6.3,30.4
0.23002312886101706,0.2615074013707524,VT8020,MN8014,34.79597402975512,20.28943558679483,WPG,WPG,0.10473292356463418,0.050162172678302,10.44250860635989,80.20167770375075,18.462676376734965,da74f9a5,265.5,4.6,27.6
0.22762902035221477,0.27087667976375174,MN8014,U12,18.561583096556593,18.546372171491633,WPG,WPG,0.10078466392733168,0.0521369790174499,17.266278525210005,68.62426902460628,24.12870542767063,fbbcec1d,231.7,3.1,32.6
0.23120076569108405,0.28045174155752894,MN8014,U12,10.303896862122611,12.935551778653334,CPG,WPG,0.09438130466710012,0.05152168255749814,13.817386471788478,61.35792681109291,19.953179152897768,a9236ea2,216.9,4.4,31.9
0.2284195837915667,0.26391829855627535,VT8020,MN8014,23.723915817708832,21.42115788370763,WPG,WPG,0.0837525458747635,0.05020389696316583,13.748808105577787,80.68776903123344,21.81758500870113,76d8e2a3,296.8,3.7,34.5
0.22823298492195485,0.2593035840178085,VT8020,MN8014,20.995809752079694,19.202427077307178,WPG,WPG,0.09275384465926129,0.06652276018474951,7.2019807578127715,98.46264451579015,17.048245209391787,ffd940d1,246.1,4.1,28.9
0.21208883950553242,0.28151264720578895,VT8020,MN8014,13.770649179965798,17.040190905497283,WPG,WPG,0.09082802373598119,0.06074180945404102,207.80483551418345,120.64723522428639,219.8695590366121,0967caf5,210.9,3.8,32.0
0.20883098741085826,0.27006325897172767,VT8020,MN8014,11.735394759806276,20.79236436634943,CPG,WPG,0.08321500459395373,0.058696090483898955,195.34756046042833,136.99493086384166,209.0470535468125,34da385a,252.4,4.1,37.6
0.21678274042122087,0.2546558486800485,MAD_M6C12,U12,15.008433892616532,18.664362734065413,WPG,WPG,0.08536226418542117,0.06512818970118518,2340.7277684956593,450.14049404500355,2385.7418179001597,f8726844,255.8,3.1,29.2
0.24515548074013394,0.2546772804745392,VT8020,U12,23.101733761578135,12.292288608676307,WPG,WPG,0.08652415776107691,0.050238013710080735,29.77925559488679,47.61523526119848,34.540779121006636,c69b06c1,280.9,5.2,29.3
0.24467468194144137,0.242956715994616,VT8020,MN8014,21.585106210037043,20.25971854602269,WPG,WPG,0.10486832944020844,0.05260151973259483,23.317085051666275,32.76741394102169,26.593826445768443,a8de4df3,200.3,3.4,24.3
0.21141661442351217,0.24503890378649465,VT8020,MN8014,21.58095889950497,21.75144507757545,WPG,WPG,0.07823784685839338,0.05122442281716772,10.273360474657867,64.79863440530853,16.75322391518872,86267a91,248.4,4.4,27.4
0.25010476857230046,0.25171317808799365,MN8014,MN8014,21.603153688865998,16.970377127281473,WPG,WPG,0.10111015861359661,0.06446346334248013,11.518939731302703,53.921418920278434,16.911081623330546,942d69ed,237.5,4.2,25.2
0.2190985891810953,0.23536607770992785,MN8014,U12,21.96496045712628,21.03671369573348,WPG,WPG,0.09642293108270757,0.050400066516229386,17.991238781161393,76.1028722245293,25.601526003614325,35a53a62,283.1,4.2,28.9
0.2084166884461744,0.23666137782199329,MN8014,MN8014,29.11751172056066,24.154137266062445,WPG,WPG,0.09345920862951387,0.050242002069026945,50.25922593812365,109.64815244314545,61.22404118243819,734f9697,247.7,4.6,27.1
0.23581215672274403,0.2704689071669805,VT8020,U12,12.781771189285111,17.11654904382884,WPG,WPG,0.10513672049467081,0.052152018212021,341.1064300371679,419.90617925313074,383.097047962481,2a11aa33,239.6,3.7,26.5
