motor,target_ratio,actual_ratio,gearbox,mass,efficiency,cost,ratio_error
U10,7.1,7.0,SSPG,0.895,0.946,-0.3386064926670414,0.0999999999999996
U10,7.2,7.200000000000001,CPG,0.913,0.942,-0.3300247565916497,8.881784197001252e-16
U10,7.3,7.3,CPG,0.944,0.949,-0.324415110991727,0.0
U10,7.4,7.4,CPG,0.955,0.953,-0.3234499344936054,0.0
U10,7.5,7.5,CPG,0.943,0.951,-0.3256217795496278,0.0
U10,7.6,7.6,CPG,0.958,0.952,-0.32151320462504,0.0
U10,7.7,7.69921875,CPG,0.956,0.947,-0.3112609760272044,0.0007812500000001
U10,7.8,7.8,CPG,0.945,0.948,-0.3232289059367865,0.0
U10,7.9,7.901960784313725,CPG,0.938,0.941,-0.3011604283430171,0.0019607843137245
U10,8.0,8.0,CPG,0.949,0.951,-0.3241407021419445,0.0
U10,8.1,8.098765432098766,CPG,1.028,0.959,-0.2909509897900202,0.0012345679012337
U10,8.2,8.198198198198199,CPG,0.94,0.942,-0.3030819337020539,0.0018018018018004
U10,8.3,8.297872340425531,CPG,1.016,0.959,-0.2858900414873431,0.0021276595744694
U10,8.4,8.4,CPG,0.994,0.948,-0.3068314350290467,0.0
U10,8.5,8.5,CPG,1.013,0.956,-0.3060901463352324,0.0
U10,8.6,8.6,CPG,1.001,0.948,-0.304808405776227,0.0
U10,8.7,8.7,CPG,1.011,0.953,-0.3049599526777785,0.0
U10,8.8,8.8,CPG,0.983,0.948,-0.3107245062083011,0.0
U10,8.9,8.90625,CPG,1.014,0.954,-0.2422564372671516,0.0062499999999996
U10,9.0,8.999999999999998,CPG,0.955,0.939,-0.3144095984802739,1.7763568394002505e-15
U10,9.1,9.1,CPG,0.983,0.945,-0.3087349140328727,0.0
U10,9.2,9.2,CPG,1.043,0.95,-0.2927132017696423,0.0
U10,9.3,9.306122448979592,CPG,0.997,0.945,-0.2427542557676009,0.0061224489795908
U10,9.4,9.4,CPG,1.043,0.951,-0.2931046051637017,0.0
U10,9.5,9.5,CPG,1.049,0.954,-0.2927976716611911,0.0
U10,9.6,9.6,CPG,1.036,0.951,-0.2955523216810183,0.0
U10,9.7,9.696969696969695,CPG,1.019,0.95,-0.2696693032960554,0.0030303030303038
U10,9.8,9.8,CPG,1.044,0.952,-0.2936657391062514,0.0
U10,9.9,9.896825396825395,CPG,1.035,0.945,-0.2602461166578023,0.0031746031746049
U10,10.0,10.0,CPG,1.003,0.943,-0.3007481257298767,0.0
U10,10.1,10.096153846153848,CPG,1.035,0.95,-0.2567182958552526,0.0038461538461511
U10,10.2,10.2,CPG,1.05,0.952,-0.2910566178910988,0.0
U10,10.3,10.29810298102981,CPG,1.058,0.954,-0.2709624490318263,0.0018970189701903
U10,10.4,10.4,CPG,1.077,0.953,-0.2828413263199426,0.0
U10,10.5,10.5,CPG,1.057,0.944,-0.2838563610349963,0.0
U10,10.6,10.603658536585366,CPG,1.082,0.951,-0.2436280739775045,0.003658536585366
U10,10.7,10.703448275862067,CPG,1.066,0.948,-0.2492540137125281,0.0034482758620679
U10,10.8,10.8,CPG,1.072,0.945,-0.2792898487058015,0.0
U10,10.9,10.89,CPG,1.065,0.949,-0.1845700357390751,0.0099999999999997
U10,11.0,11.0,CPG,1.044,0.939,-0.2847350480258976,0.0
U10,11.1,11.099099099099098,CPG,1.075,0.941,-0.2666996451576249,0.000900900900902
U10,11.2,11.2,CPG,1.043,0.937,-0.2834332115769205,0.0
U10,11.3,11.302083333333334,CPG,1.097,0.949,-0.2527307219666619,0.0020833333333332
U10,11.4,11.410714285714285,CPG,1.037,0.935,-0.1770420598349634,0.0107142857142843
U10,11.5,11.5,CPG,1.103,0.947,-0.2706991935240429,0.0
U10,11.6,11.614617940199336,CPG,1.12,0.948,-0.1195901361358773,0.0146179401993364
U10,11.7,11.700980392156865,CPG,1.085,0.939,-0.2614368030162508,0.0009803921568654
U10,11.8,11.801242236024844,CPG,1.122,0.949,-0.253428083277578,0.0012422360248436
U10,11.9,11.902597402597404,CPG,1.124,0.949,-0.2387566064528538,0.002597402597404
U10,12.0,12.0,CPG,1.078,0.944,-0.2768779010484507,0.0
U10,12.1,12.088145896656536,CPG,1.126,0.95,-0.1461219088759244,0.0118541033434631
U10,12.2,12.19047619047619,CPG,1.128,0.949,-0.1684102052559239,0.0095238095238094
U10,12.3,12.308970099667777,CPG,1.13,0.948,-0.1726650433735298,0.0089700996677759
U10,12.4,12.4,CPG,1.112,0.941,-0.2634096371202962,0.0
U10,12.5,12.5,CPG,1.098,0.945,-0.2706778496309402,0.0
U10,12.6,12.597402597402596,CPG,1.134,0.949,-0.2353825515699395,0.002597402597404
U10,12.7,12.70408163265306,CPG,1.124,0.939,-0.2173041632881358,0.0040816326530599
U10,12.8,12.7875,CPG,1.13,0.944,-0.1346722700385875,0.012500000000001
U10,12.9,12.892857142857142,CPG,1.14,0.947,-0.1866683431991164,0.007142857142858
U10,13.0,13.0,CPG,1.107,0.936,-0.2620473139669516,0.0
U10,13.1,13.090909090909088,CPG,1.103,0.938,-0.1737731023829888,0.0090909090909114
U10,13.2,13.181184668989546,CPG,1.143,0.947,-0.0691615935905478,0.0188153310104528
U10,13.3,13.291666666666666,CPG,1.114,0.934,-0.1748645327224056,0.0083333333333346
U10,13.4,13.370689655172416,CPG,1.141,0.943,0.0376480295419319,0.0293103448275839
U10,13.5,13.529411764705882,CPG,1.158,0.943,0.044119908483158,0.0294117647058822
U10,13.6,13.6,CPG,1.14,0.944,-0.2562782567270854,0.0
U10,13.7,13.620689655172416,CPG,1.116,0.935,0.53480101378411,0.0793103448275829
U10,13.8,13.812244897959184,CPG,1.16,0.944,-0.1273806266422116,0.0122448979591833
U10,13.9,13.87192118226601,CPG,1.136,0.94,0.0262583459300126,0.0280788177339896
U10,14.0,13.995535714285714,CPG,1.153,0.942,-0.2062666972890859,0.0044642857142864
U10,14.1,14.095238095238097,CPG,1.162,0.945,-0.20194959014574,0.0047619047619029
U10,14.2,14.21551724137931,CPG,1.151,0.943,-0.0968286451529136,0.0155172413793103
U10,14.3,14.285714285714285,CPG,1.126,0.934,-0.1114281920720506,0.014285714285716
U10,14.4,14.414746543778802,CPG,1.178,0.941,-0.0943844417901476,0.0147465437788021
U10,14.5,14.53061224489796,CPG,1.15,0.939,0.0566928152683927,0.0306122448979593
U10,14.6,14.648979591836737,CPG,1.171,0.944,0.2436671539640318,0.048979591836737
U10,14.7,14.6875,CPG,1.178,0.942,-0.1171857116524864,0.0124999999999992
U10,14.8,14.79310344827586,CPG,1.191,0.939,-0.1675995147998627,0.0068965517241412
U10,14.9,14.875,CPG,1.163,0.942,0.0026092559121577,0.0250000000000003
U10,15.0,14.96103896103896,CPG,1.179,0.943,0.1472169307174802,0.0389610389610393
U10,15.1,15.057142857142855,CPG,1.19,0.94,0.1912701580528395,0.0428571428571444
U10,15.2,15.238095238095235,WPG,1.152,0.89,13.688839345160742,0.0380952380952361
U10,15.3,15.32258064516129,CPG,1.19,0.941,0.9879270282411744,0.0225806451612893
U10,15.4,15.32258064516129,CPG,1.19,0.941,0.9879270282411744,0.0774193548387103
U10,15.5,15.489795918367347,CPG,1.204,0.938,-0.1293383988834959,0.0102040816326525
U10,15.6,15.589285714285714,CPG,1.19,0.942,-0.131167416967146,0.0107142857142861
U10,15.7,15.74384236453202,CPG,1.203,0.939,0.2060091212480949,0.0438423645320202
U10,15.8,15.74384236453202,CPG,1.203,0.939,0.2060091212480949,0.0561576354679811
U10,15.9,16.0,CPG,1.202,0.94,0.7667336064750989,0.0999999999999996
U10,16.0,16.0,CPG,1.202,0.94,0.7667336064750989,0.0
U10,16.1,16.11111111111111,WPG,1.11,0.895,10.9403140360524,0.0111111111111092
U10,16.2,16.2,WPG,1.097,0.893,11.978854510704508,0.0
U10,16.3,16.346153846153847,WPG,1.199,0.884,9.522724719182673,0.0461538461538459
U10,16.4,16.479591836734695,CPG,1.217,0.938,1.5687690145901216,0.0795918367346963
U10,16.5,16.479591836734695,CPG,1.217,0.938,1.5687690145901216,0.020408163265305
U10,16.6,16.615384615384617,WPG,1.222,0.9,13.889315066670171,0.0153846153846153
U10,16.7,16.724137931034484,CPG,1.215,0.939,0.0130680774886186,0.0241379310344846
U10,16.8,16.724137931034484,CPG,1.215,0.939,0.0130680774886186,0.0758620689655167
U10,16.9,16.88888888888889,WPG,1.189,0.887,16.08243854900155,0.0111111111111092
U10,17.0,16.96969696969697,WPG,1.181,0.919,14.456007756985938,0.0303030303030311
U10,17.1,17.1,WPG,1.188,0.904,15.836091361811468,0.0
U10,17.2,17.185185185185187,WPG,1.176,0.908,10.24258519005789,0.0148148148148123
U10,17.3,17.333333333333332,WPG,1.19,0.914,15.313940351255416,0.0333333333333314
U10,17.4,17.333333333333332,WPG,1.19,0.914,15.313940351255416,0.0666666666666664
U10,17.5,17.5,WPG,1.138,0.893,12.4058485756884,0.0
U10,17.6,17.571428571428573,WPG,1.199,0.899,15.06102502792054,0.0285714285714284
U10,17.7,17.704545454545453,WPG,1.2,0.906,14.988633166683162,0.0045454545454539
U10,17.8,17.82716049382716,WPG,1.203,0.908,16.364805548768867,0.0271604938271607
U10,17.9,17.88888888888889,WPG,1.148,0.877,12.997160347257337,0.0111111111111092
U10,18.0,18.0,WPG,1.15,0.879,12.055310486422403,0.0
U10,18.1,18.05128205128205,WPG,1.204,0.855,11.701626463307663,0.0487179487179503
U10,18.2,18.22222222222222,WPG,1.21,0.911,15.283073025616932,0.0222222222222221
U10,18.3,18.22222222222222,WPG,1.21,0.911,15.283073025616932,0.0777777777777792
U10,18.4,18.416666666666668,WPG,1.206,0.882,10.708729670914147,0.0166666666666692
U10,18.5,18.5,WPG,1.222,0.901,17.682758836721753,0.0
U10,18.6,18.6,WPG,1.16,0.895,11.698443335542937,0.0
U10,18.7,18.7012987012987,WPG,1.225,0.897,16.49794028129895,0.0012987012987011
U10,18.8,18.742857142857144,WPG,1.235,0.874,16.65298246461485,0.0571428571428569
U10,18.9,18.88888888888889,WPG,1.233,0.887,16.917706504217115,0.0111111111111092
U10,19.0,19.0,WPG,1.23,0.911,17.335312391653137,0.0
U10,19.1,19.133333333333333,WPG,1.231,0.914,15.938133878333778,0.0333333333333314
U10,19.2,19.2,WPG,1.23,0.883,19.416961716932583,0.0
U10,19.3,19.33333333333333,WPG,1.176,0.877,13.472994863340691,0.0333333333333278
U10,19.4,19.40625,WPG,1.164,0.875,14.693468495003533,0.0062500000000014
U10,19.5,19.5,WPG,1.225,0.881,11.742210513001362,0.0
U10,19.6,19.6,WPG,1.18,0.851,10.076994949205345,0.0
U10,19.7,19.692307692307693,WPG,1.257,0.873,17.979712107602612,0.0076923076923058
U10,19.8,19.753086419753085,WPG,1.247,0.908,17.073787193076974,0.0469135802469153
U10,19.9,19.91111111111111,WPG,1.231,0.895,12.135017775340083,0.0111111111111128
U10,20.0,20.0,WPG,1.194,0.852,13.880726317274249,0.0
U10,20.1,20.09090909090909,WPG,1.262,0.885,18.517523086216155,0.0090909090909114
U10,20.2,20.25,WPG,1.25,0.898,19.975435540171347,0.0500000000000007
U10,20.3,20.25,WPG,1.25,0.898,19.975435540171347,0.0500000000000007
U10,20.4,20.428571428571427,WPG,1.263,0.916,17.926804695824867,0.0285714285714284
U10,20.5,20.5,WPG,1.283,0.853,18.67319828275384,0.0
U10,20.6,20.58333333333333,WPG,1.268,0.901,18.49593320791858,0.0166666666666728
U10,20.7,20.727272727272727,WPG,1.271,0.912,18.83883565265248,0.0272727272727273
U10,20.8,20.8,WPG,1.25,0.879,12.982838219963602,0.0
U10,20.9,20.88571428571429,WPG,1.326,0.874,17.591316476216242,0.0142857142857089
U10,21.0,21.0,WPG,1.195,0.875,15.229598497617385,0.0
U10,21.1,21.142857142857142,WPG,1.283,0.907,19.934095848153564,0.0428571428571409
U10,21.2,21.25,WPG,1.215,0.889,14.979804417377874,0.0500000000000007
U10,21.3,21.25,WPG,1.215,0.889,14.979804417377874,0.0500000000000007
U10,21.4,21.357142857142858,WPG,1.159,0.871,11.520771937698678,0.0428571428571409
U10,21.5,21.53333333333333,WPG,1.297,0.883,20.437064678199604,0.0333333333333314
U10,21.6,21.60606060606061,WPG,1.225,0.852,14.415176106504454,0.0060606060606076
U10,21.7,21.714285714285715,WPG,1.284,0.901,21.260153542160285,0.014285714285716
U10,21.8,21.77777777777778,WPG,1.293,0.908,17.81150801880559,0.0222222222222221
U10,21.9,21.923076923076923,WPG,1.345,0.889,17.22428625855351,0.0230769230769247
U10,22.0,22.0,WPG,1.18,0.829,9.34006249315742,0.0
U10,22.1,22.10909090909091,WPG,1.315,0.869,21.356124012894387,0.0090909090909079
U10,22.2,22.257142857142856,WPG,1.308,0.895,19.101254943857043,0.0571428571428569
U10,22.3,22.27272727272728,WPG,1.246,0.847,16.629653708954635,0.0272727272727237
U10,22.4,22.38888888888889,WPG,1.237,0.877,14.455405288921826,0.0111111111111092
U10,22.5,22.5,WPG,1.308,0.894,22.94221410270401,0.0
U10,22.6,22.5625,WPG,1.317,0.898,20.907082869494136,0.0375000000000014
U10,22.7,22.666666666666668,WPG,1.249,0.865,17.062202816981625,0.0333333333333314
U10,22.8,22.77777777777778,WPG,1.319,0.901,19.339627724946336,0.0222222222222221
U10,22.9,22.857142857142858,WPG,1.32,0.912,19.552915570193534,0.0428571428571409
U10,23.0,23.0,WPG,1.252,0.851,15.914021597403025,0.0
U10,23.1,23.142857142857142,WPG,1.377,0.874,18.51163902606045,0.0428571428571409
U10,23.2,23.22222222222222,WPG,1.375,0.887,18.71376114416609,0.0222222222222221
U10,23.3,23.296296296296298,WPG,1.326,0.881,22.7674390152868,0.003703703703703
U10,23.4,23.4,WPG,1.334,0.907,20.739264439024115,0.0
U10,23.5,23.5,WPG,1.424,0.855,18.37279838968232,0.0
U10,23.6,23.59183673469388,WPG,1.263,0.885,17.23151313524024,0.0081632653061198
U10,23.7,23.68,WPG,1.339,0.867,23.53477374196252,0.0199999999999995
U10,23.8,23.8,WPG,1.277,0.844,18.345213929461945,0.0
U10,23.9,23.916666666666668,WPG,1.345,0.905,20.14314308739216,0.0166666666666692
U10,24.0,24.0,WPG,1.34,0.902,23.383492415922785,0.0
U10,24.1,24.126984126984127,WPG,1.354,0.902,22.190138292311925,0.0269841269841251
U10,24.2,24.181818181818183,WPG,1.264,0.801,13.131611571999562,0.0181818181818158
U10,24.3,24.369230769230768,WPG,1.405,0.873,19.97894649431101,0.0692307692307672
U10,24.4,24.369230769230768,WPG,1.405,0.873,19.97894649431101,0.0307692307692306
U10,24.5,24.571428571428573,WPG,1.361,0.895,20.00803729458201,0.0714285714285729
U10,24.6,24.571428571428573,WPG,1.361,0.895,20.00803729458201,0.0285714285714284
U10,24.7,24.703703703703702,WPG,1.265,0.849,12.176064275763432,0.003703703703703
U10,24.8,24.8,WPG,1.287,0.851,16.513588024890847,0.0
U10,24.9,24.88888888888889,WPG,1.398,0.818,23.97468088361968,0.0111111111111092
U10,25.0,25.0,WPG,1.225,0.843,14.59672737559123,0.0
U10,25.1,25.107142857142858,WPG,1.366,0.895,23.99150381446665,0.0071428571428562
U10,25.2,25.142857142857142,WPG,1.298,0.874,19.261519603444327,0.0571428571428569
U10,25.3,25.27777777777778,WPG,1.315,0.813,19.49084807255788,0.0222222222222221
U10,25.5,25.5,WPG,1.302,0.878,17.6513525040443,0.0
U10,25.6,25.6,WPG,1.306,0.865,18.01754679505829,0.0
U10,25.7,25.666666666666668,WPG,1.316,0.842,20.4412995595634,0.0333333333333314
U10,25.8,25.8,WPG,1.395,0.871,21.64684598833261,0.0
U10,25.9,25.88235294117647,WPG,1.46,0.82,22.40591108511591,0.0176470588235275
U10,26.0,26.0,WPG,1.402,0.881,23.936774088882224,0.0
U10,26.1,26.133333333333333,WPG,1.366,0.732,13.816831031014736,0.0333333333333314
U10,26.2,26.133333333333333,WPG,1.366,0.732,13.816831031014736,0.0666666666666664
U10,26.3,26.363636363636363,WPG,1.331,0.801,13.722695901620076,0.0636363636363626
U10,26.4,26.363636363636363,WPG,1.331,0.801,13.722695901620076,0.0363636363636352
U10,26.5,26.52,WPG,1.418,0.867,24.80624487476936,0.0199999999999995
U10,26.6,26.6,WPG,1.412,0.883,22.542837031251207,0.0
U10,26.7,26.714285714285715,WPG,1.329,0.881,20.233454880086096,0.014285714285716
U10,26.8,26.83333333333333,WPG,1.301,0.846,13.770839848559609,0.0333333333333278
U10,26.9,26.892307692307693,WPG,1.463,0.873,20.99625873545661,0.0076923076923058
U10,27.0,27.0,WPG,1.338,0.845,19.42771208700311,0.0
U10,27.1,27.125,WPG,1.342,0.802,18.935314589546053,0.0249999999999985
U10,27.2,27.23809523809524,WPG,1.264,0.843,15.18156109542903,0.0380952380952415
U10,27.3,27.23809523809524,WPG,1.264,0.843,15.18156109542903,0.0619047619047599
U10,27.4,27.40740740740741,WPG,1.422,0.897,26.0117317572572,0.0074074074074097
U10,27.5,27.49090909090909,WPG,1.436,0.87,23.67011704073736,0.0090909090909114
U10,27.6,27.5625,WPG,1.434,0.898,22.838902656612944,0.0375000000000014
U10,27.8,27.857142857142858,WPG,1.445,0.895,25.094510313020606,0.0571428571428569
U10,27.9,27.857142857142858,WPG,1.445,0.895,25.094510313020606,0.0428571428571409
U10,28.0,28.0,WPG,1.356,0.862,20.351401432239825,0.0
U10,28.1,28.115384615384617,WPG,1.453,0.85,24.07561835438523,0.0153846153846153
U10,28.2,28.2,WPG,1.498,0.853,21.9512364555867,0.0
U10,28.3,28.33333333333333,WPG,1.361,0.874,20.27777071849673,0.0333333333333278
U10,28.4,28.444444444444443,WPG,1.354,0.869,22.57570685528745,0.0444444444444442
U10,28.5,28.5,WPG,1.454,0.89,28.123850318723907,0.0
U10,28.6,28.6,WPG,1.384,0.809,23.45568175155493,0.0
U10,28.7,28.703703703703702,WPG,1.367,0.849,19.091664359001093,0.003703703703703
U10,28.8,28.85185185185185,WPG,1.469,0.881,25.12498667063901,0.0518518518518504
U10,28.9,28.85185185185185,WPG,1.469,0.881,25.12498667063901,0.0481481481481473
U10,29.0,29.0,WPG,1.34,0.846,14.301625902726125,0.0
U10,29.1,29.166666666666668,WPG,1.383,0.842,21.645966246138773,0.0666666666666664
U10,29.2,29.166666666666668,WPG,1.383,0.842,21.645966246138773,0.0333333333333314
U10,29.3,29.285714285714285,WPG,1.478,0.89,25.200302611978493,0.014285714285716
U10,29.4,29.33333333333333,WPG,1.477,0.902,24.124840927819736,0.0666666666666699
U10,29.5,29.46938775510204,WPG,1.474,0.886,27.59430287471684,0.0306122448979593
U10,29.6,29.571428571428573,WPG,1.305,0.843,15.777362556091315,0.0285714285714284
U10,29.7,29.6875,WPG,1.296,0.794,13.23816979335639,0.0124999999999992
U10,29.8,29.75,WPG,1.493,0.849,26.12206503453766,0.0500000000000007
U10,30.0,30.0,WPG,1.395,0.881,21.238538611933457,0.0
U10,30.3,30.4,WPG,1.448,0.845,20.58418049939925,0.0999999999999978
U10,30.4,30.4,WPG,1.448,0.845,20.58418049939925,0.0
U10,30.5,30.545454545454547,WPG,1.416,0.811,22.61305732824518,0.0454545454545467
U10,30.6,30.6,WPG,1.45,0.851,18.422749988027515,0.0
U10,30.7,30.75,WPG,1.514,0.895,26.217456504032445,0.0500000000000007
U10,30.8,30.814814814814813,WPG,1.411,0.849,19.783033255066865,0.0148148148148123
U10,30.9,30.814814814814813,WPG,1.411,0.849,19.783033255066865,0.0851851851851854
U10,31.0,31.0,WPG,1.344,0.853,18.876233643464136,0.0
U10,31.1,31.085714285714285,WPG,1.422,0.858,23.351590184736832,0.014285714285716
U10,31.2,31.25,WPG,1.422,0.846,21.55051566434668,0.0500000000000007
U10,31.3,31.25,WPG,1.422,0.846,21.55051566434668,0.0500000000000007
U10,31.4,31.45,WPG,1.425,0.862,21.460163797138616,0.0500000000000007
U10,31.5,31.45,WPG,1.425,0.862,21.460163797138616,0.0500000000000007
U10,31.6,31.666666666666668,WPG,1.527,0.89,29.39501888387805,0.0666666666666664
U10,31.7,31.714285714285715,WPG,1.535,0.874,30.955101812318983,0.014285714285716
U10,31.8,31.85185185185185,WPG,1.54,0.881,26.344114915948968,0.0518518518518504
U10,31.9,31.875,WPG,1.441,0.839,24.41811099232299,0.0249999999999985
U10,32.0,32.0,WPG,1.55,0.865,29.065016107270985,0.0
U10,32.1,32.111111111111114,WPG,1.442,0.869,23.7793006783218,0.0111111111111128
U10,32.2,32.111111111111114,WPG,1.442,0.869,23.7793006783218,0.0888888888888885
U10,32.3,32.30769230769231,WPG,1.486,0.803,19.614001003150783,0.0076923076923094
U10,32.4,32.30769230769231,WPG,1.486,0.803,19.614001003150783,0.0923076923076919
U10,32.5,32.5,WPG,1.359,0.794,18.91165918966419,0.0
U10,32.6,32.57142857142857,WPG,1.34,0.791,15.185656984202485,0.028571428571432
U10,32.7,32.6530612244898,WPG,1.564,0.886,28.90900152374377,0.0469387755102062
U10,32.8,32.888888888888886,WPG,1.456,0.842,22.88341863187184,0.0888888888888885
U10,32.9,32.888888888888886,WPG,1.456,0.842,22.88341863187184,0.0111111111111128
U10,33.0,33.0,WPG,1.304,0.786,16.975236789296623,0.0
U10,33.1,33.142857142857146,WPG,1.473,0.73,16.434853664527086,0.0428571428571444
U10,33.2,33.142857142857146,WPG,1.473,0.73,16.434853664527086,0.0571428571428569
U10,33.3,33.291666666666664,WPG,1.623,0.818,26.556049995166173,0.0083333333333328
U10,33.4,33.476190476190474,WPG,1.578,0.881,32.320203786183335,0.0761904761904759
U10,33.5,33.476190476190474,WPG,1.578,0.881,32.320203786183335,0.0238095238095255
U10,33.6,33.583333333333336,WPG,1.397,0.803,21.46902605507145,0.0166666666666657
U10,33.7,33.785714285714285,WPG,1.588,0.895,27.3714258113422,0.0857142857142818
U10,33.8,33.785714285714285,WPG,1.588,0.895,27.3714258113422,0.0142857142857124
U10,34.0,34.0,WPG,1.601,0.845,31.44191089688709,0.0
U10,34.2,34.22222222222222,WPG,1.372,0.722,15.869286294990587,0.0222222222222185
U10,34.3,34.34615384615385,WPG,1.642,0.85,26.701577010001227,0.0461538461538495
U10,34.4,34.34615384615385,WPG,1.642,0.85,26.701577010001227,0.0538461538461518
U10,34.5,34.54545454545455,WPG,1.537,0.812,24.00895620801759,0.0454545454545467
U10,34.6,34.54545454545455,WPG,1.537,0.812,24.00895620801759,0.0545454545454546
U10,34.7,34.75555555555555,WPG,1.657,0.817,28.34262694392634,0.05555555555555
U10,34.8,34.75555555555555,WPG,1.657,0.817,28.34262694392634,0.0444444444444442
U10,34.9,34.97142857142857,WPG,1.501,0.858,24.620721191727835,0.0714285714285694
U10,35.0,35.0,WPG,1.421,0.83,22.570400570911605,0.0
U12,4.0,4.0,CPG,1.232,0.949,-0.2292955504601456,0.0
U12,4.1,4.1,SSPG,1.295,0.964,-0.2181797556094135,0.0
U12,4.2,4.2,CPG,1.26,0.948,-0.2195654378281782,0.0
U12,4.3,4.300813008130081,CPG,1.283,0.947,-0.2031358123340888,0.0008130081300814
U12,4.4,4.4,SSPG,1.289,0.956,-0.2151094648651839,0.0
U12,4.5,4.5,CPG,1.302,0.958,-0.2120915758570434,0.0
U12,4.6,4.6,SSPG,1.322,0.957,-0.2049809473754986,0.0
U12,4.7,4.7,CPG,1.402,0.967,-0.1854321549592558,0.0
U12,4.8,4.8,SSPG,1.308,0.951,-0.2057029868072818,0.0
U12,4.9,4.9,CPG,1.354,0.955,-0.1932277936433594,0.0
U12,5.0,5.0,SSPG,1.324,0.959,-0.2060354139072725,0.0
U12,5.1,5.1,SSPG,1.328,0.943,-0.1939261403059727,0.0
U12,5.2,5.2,SSPG,1.345,0.96,-0.1994795410771097,0.0
U12,5.3,5.3023255813953485,SSPG,1.388,0.971,-0.1695841116515203,0.0023255813953486
U12,5.4,5.4,SSPG,1.317,0.945,-0.1985497057942276,0.0
U12,5.5,5.5,SSPG,1.348,0.953,-0.1941068957043273,0.0
U12,5.6,5.6,SSPG,1.354,0.962,-0.1975210804486448,0.0
U12,5.7,5.7,SSPG,1.336,0.947,-0.1933500202929712,0.0
U12,5.8,5.8,SSPG,1.396,0.962,-0.1842839896943068,0.0
U12,5.9,6.0,SSPG,1.363,0.955,-0.1903949223959814,0.0999999999999996
U12,6.0,6.0,SSPG,1.363,0.955,-0.1903949223959814,0.0
U12,6.1,6.0,SSPG,1.363,0.955,-0.1903949223959814,0.0999999999999996
U12,6.2,6.2,SSPG,1.408,0.964,-0.1809278500087743,0.0
U12,6.3,6.3,SSPG,1.368,0.949,-0.1844197776986664,0.0
U12,6.4,6.4,SSPG,1.441,0.964,-0.1702902466162997,0.0
U12,6.5,6.5,SSPG,1.391,0.957,-0.1821496157524855,0.0
U12,6.6,6.6,SSPG,1.393,0.95,-0.1766335074393927,0.0
U12,6.7,6.698924731182796,CPG,1.449,0.954,-0.1505122168672664,0.0010752688172042
U12,6.8,6.8,SSPG,1.476,0.965,-0.1592630551985416,0.0
U12,6.9,6.9,SSPG,1.409,0.951,-0.1720890448603116,0.0
U12,7.0,7.0,SSPG,1.419,0.946,-0.1658199093400166,0.0
U12,7.1,7.100840336134452,CPG,1.456,0.945,-0.1444942683480247,0.000840336134452
U12,7.2,7.2,SSPG,1.444,0.96,-0.166538530853926,0.0
U12,7.3,7.2,SSPG,1.444,0.96,-0.166538530853926,0.0999999999999996
U12,7.4,7.399999999999999,CPG,1.531,0.96,-0.138101692331941,1.7763568394002505e-15
U12,7.5,7.5,CPG,1.513,0.952,-0.1385480628023706,0.0
U12,7.6,7.6,CPG,1.535,0.963,-0.1387104544391051,0.0
U12,7.7,7.699218750000001,CPG,1.489,0.947,-0.1352473179542591,0.0007812499999992
U12,7.8,7.800000000000001,CPG,1.494,0.945,-0.140251352385417,8.881784197001252e-16
U12,7.9,7.901960784313725,CPG,1.492,0.941,-0.1181514988054239,0.0019607843137245
U12,8.0,8.0,CPG,1.467,0.938,-0.1442830989212351,0.0
U12,8.1,8.098765432098764,CPG,1.601,0.959,-0.1018577343316567,0.0012345679012355
U12,8.2,8.198198198198199,CPG,1.51,0.942,-0.114894594894652,0.0018018018018004
U12,8.3,8.300536672629695,CPG,1.621,0.962,-0.1044354222583674,0.0005366726296944
U12,8.4,8.4,CPG,1.562,0.958,-0.1266487519323684,0.0
U12,8.5,8.500000000000002,CPG,1.562,0.952,-0.1225470993008406,1.7763568394002505e-15
U12,8.6,8.6,CPG,1.565,0.948,-0.1188020478983105,0.0
U12,8.7,8.700000000000001,CPG,1.598,0.953,-0.1111713610898375,1.7763568394002505e-15
U12,8.8,8.799999999999999,CPG,1.565,0.949,-0.1192565718975571,1.7763568394002505e-15
U12,8.9,8.904761904761905,CPG,1.653,0.963,-0.0520408316338022,0.0047619047619047
U12,9.0,9.000000000000002,CPG,1.528,0.939,-0.1253395354991829,1.7763568394002505e-15
U12,9.1,9.1,CPG,1.552,0.945,-0.1209704346646742,0.0
U12,9.2,9.2,CPG,1.633,0.95,-0.0979261060491942,0.0
U12,9.3,9.30232558139535,CPG,1.682,0.959,-0.0642678254695461,0.0023255813953486
U12,9.4,9.4,CPG,1.634,0.951,-0.0981548819506802,0.0
U12,9.5,9.5,CPG,1.646,0.954,-0.0957769077977467,0.0
U12,9.6,9.6,CPG,1.62,0.951,-0.1029193038374662,0.0
U12,9.7,9.696969696969695,CPG,1.649,0.95,-0.0616414093239948,0.0030303030303038
U12,9.8,9.8,CPG,1.636,0.952,-0.0982281639005956,0.0
U12,9.9,9.896825396825395,CPG,1.619,0.945,-0.0674264880043175,0.0031746031746049
U12,10.0,9.999999999999998,CPG,1.572,0.941,-0.1117319414514735,1.7763568394002505e-15
U12,10.1,10.099999999999998,CPG,1.731,0.956,-0.0690954503497794,1.7763568394002505e-15
