thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,best_cost,ac1,ac2,ac3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.37989319480740086,5.712427207745229,0.01858102168102027,4,4.8558903417684895,515.5,5.0,29.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.39857572769163097,4.430756218391956,0.14147621432193458,2,4.685000432915025,530.0,5.0,28.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.44952807741238343,5.130991468615252,0.5344909829770739,1,4.174115189574815,438.1,4.5,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4555834340207445,4.492182755202898,0.055031731935403005,2,4.147148124872619,581.0,6.1,34.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5069589434617098,3.425293230393117,0.44501634626528475,1,4.04497341554365,482.4,6.7,37.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5455000518380331,2.260806748616733,-0.16791042910508702,6,0.9633093252952667,242.4,6.7,36.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.47043503645036333,3.8055136618004797,0.26731833108050007,7,-0.5355133089786555,161.2,6.9,42.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.504191214877691,6.345348812137987,1.0370143846605777,1,0.0722624387420372,185.3,6.2,44.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5523795363001571,2.760627289613905,0.63721553873253,3,-0.6345860694862302,175.0,8.1,42.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5976188548567634,2.645552668430139,0.3934058506762408,2,1.9312898217029169,163.3,8.1,41.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5696567308533902,2.8084149053418503,0.4730970204631735,0,0.7292582943248138,229.0,6.8,43.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5724955962273253,5.155911726976603,0.8121369013388269,0,0.9070414725890661,176.4,8.6,46.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5726951415871354,4.7094913151951605,1.1950488083427317,1,0.6703898935618955,204.8,6.7,40.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5988451363847707,3.719016458634874,0.37152867058724803,6,1.2256138502576317,159.9,8.1,29.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5089755420070642,3.7129923144554065,0.9905659605467028,5,-1.2491314738543555,189.4,8.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5493518643717015,4.395725025954286,0.4820183979773822,2,-0.27419803657641273,113.6,9.1,40.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4988830597214465,2.4241151603192947,1.030790403086752,4,-1.302746465636262,331.1,9.2,31.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.518567013280303,5.02613158424378,0.3649731512324823,1,-0.9849477845664096,66.5,8.6,42.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5410309416239292,5.411026147861366,0.40083998633609674,1,-0.520346060810001,76.7,7.1,38.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5420181409690642,5.27801056807119,0.39837975455363805,3,-0.7098038916524305,53.2,7.2,40.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5517683543671441,3.536026630689728,-0.3100826328146906,7,-0.44892420647324616,69.9,8.8,31.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5458344282247958,5.386848155786313,-0.45667492309071833,2,-0.6416308357046865,52.4,9.1,40.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5359766545595936,6.064298127394374,-0.5345879961738906,4,-0.9006369775772014,53.9,9.1,38.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5532503175076422,5.180931148725448,0.1512000817209922,0,0.5615037085081727,70.0,7.1,37.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5345095712772441,5.973378784192809,-0.7044715068804633,0,-0.9848146380507901,66.5,9.7,32.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5080870646128229,6.527723832100422,-0.46627148855951117,7,-1.1632661047989297,65.6,8.3,32.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.518762430021068,7.984800896908918,-0.3688685786462138,3,-0.6321053044566032,50.6,9.0,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5273278526135097,8.100536429640412,-0.4076715658330434,6,-0.9031771992329989,50.9,7.3,38.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5229090965850838,6.31835522101479,-0.7346411322643711,0,-0.6579029203275839,60.6,9.3,35.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4890656557115246,5.501610687489309,-0.4988977658233975,6,-1.3395718448612581,87.5,7.9,33.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.526807620899486,4.9478352668722785,-0.42592461142332017,2,-0.931493587119653,75.6,8.4,35.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4936862443959973,6.934172537993537,-1.0942698175202448,4,-0.8991906179319136,121.5,9.4,30.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.47659889934386196,8.45084848607717,-1.2444501420814682,6,-1.3999306280907144,114.5,9.8,36.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5172413605619425,7.145361535613333,-1.0349662411089788,5,-0.8930195435246149,119.7,7.5,36.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5121763223087881,6.329843591224367,-0.443966541685046,1,-1.123711033642104,57.6,6.6,33.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4952420707745008,7.155096943951433,-0.257972881774603,0,-0.9624300817762195,50.1,6.3,36.8
