thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,best_cost,ac1,ac2,ac3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.37989319480740086,5.712427207745229,0.01858102168102027,4,5.549588962021133,515.5,5.0,29.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.39857572769163097,4.430756218391956,0.14147621432193458,2,5.354286209045744,530.0,5.0,28.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.44952807741238343,5.130991468615252,0.5344909829770739,1,4.7704173595140755,438.1,4.5,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4555834340207445,4.492182755202898,0.055031731935403005,2,4.739597856997281,581.0,6.1,34.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5069589434617098,3.425293230393117,0.44501634626528475,1,4.622826760621317,482.4,6.7,37.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5455000518380331,2.260806748616733,-0.16791042910508702,6,1.3768541276922412,242.4,6.7,36.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5539450161704962,2.1126757910721112,0.6085339298019181,1,0.03524854397176602,173.5,6.9,28.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5378753214388371,3.7241590359509704,1.1585716413922755,7,4.2368629790007395,396.0,6.3,34.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5644276538601276,4.86418624163769,1.2702583840418002,7,0.9829708188187103,181.0,4.4,29.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5453645739333175,3.3240908911294795,0.7382464711550258,5,0.6747400264745638,196.4,7.0,29.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5149625358711697,1.9586724647873126,0.8357950516713433,5,-0.43683391329073906,251.4,4.5,18.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.49478616916336726,2.6440551315387815,1.3884284294223082,4,-0.49236181535093326,308.2,4.4,27.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5539052384219855,1.6799107506505175,0.3635160433350493,5,0.29352611598166334,243.4,7.1,23.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.47200255042629335,2.9438490889480446,1.5693299841304902,5,-0.510264738058702,212.4,4.0,16.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5376746227655663,2.7568766211418665,1.1261989258000695,6,0.03365184904150942,185.6,5.1,16.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5997940300132256,3.202333463070644,0.8850887931964846,4,1.7079514578179726,234.4,6.9,19.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5906576569870592,3.86080311835793,0.3641161765850396,2,1.601005787691923,138.8,7.0,18.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5120206548780588,4.249946598915536,1.5707962547551486,0,0.22238595791992744,159.8,6.6,13.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5034947445212445,3.9958652052560453,1.563570890315788,7,-0.5042625584039979,101.7,5.7,12.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.530085583132528,3.1008272220143853,0.8437858135950362,7,0.40576375044801805,136.3,5.1,10.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5738790038288721,3.4283027641101365,0.32842575454242273,0,0.37408826674057993,58.9,5.0,10.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5653528328909949,4.380316647406599,0.8869959932530973,7,0.17166203127516555,58.0,5.7,10.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5518627064309616,5.27555802667073,0.5890897333027487,1,0.23445577085683333,53.8,5.3,12.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4904149211991151,4.753562409959612,0.49067041252129284,6,0.5258534008103979,88.1,5.3,12.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5005067306022012,4.295011138123053,-0.20073587892675437,2,0.6074859500037268,55.6,5.3,11.9
