Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,ori_l,ori_theta,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.25025516633412326,0.2737813059828765,MN8014,VT8020,7.608550657008344,4.463102590733637,CPG,CPG,0.952,0.958,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,21.299100610687496,23.358792481908715,0.3009862983092574,0.854913588788765,6a966d36,3.130260353066708,417.3,5.9,29.2
0.25025516633412326,0.2737813059828765,MN8014,VT8020,7.608550657008344,4.463102590733637,CPG,CPG,0.952,0.958,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,21.139131654224105,23.358792481908715,0.3009862983092574,0.854913588788765,6a966d36,3.130260353066708,417.3,5.9,29.2
0.25025516633412326,0.2737813059828765,MN8014,VT8020,7.608550657008344,4.463102590733637,CPG,CPG,0.952,0.958,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,20.915704624449933,23.358792481908715,0.3009862983092574,0.854913588788765,6a966d36,3.130260353066708,417.3,5.9,29.2
0.25025516633412326,0.2737813059828765,MN8014,VT8020,7.608550657008344,4.463102590733637,CPG,CPG,0.952,0.958,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,20.72626085286679,23.358792481908715,0.3009862983092574,0.854913588788765,6a966d36,3.130260353066708,417.3,5.9,29.2
0.25025516633412326,0.2737813059828765,MN8014,VT8020,7.608550657008344,4.463102590733637,CPG,CPG,0.952,0.958,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,20.06192119680573,23.358792481908715,0.3009862983092574,0.854913588788765,6a966d36,3.130260353066708,417.3,5.9,29.2
0.2620694320521899,0.21670410134966372,U12,MN8014,5.429624971976533,5.370115939544543,SSPG,SSPG,0.945,0.945,0.09299815576296735,0.38454212884534084,6.857359581774304,-0.4747601895847422,10.404438764969672,24.2747497180182,0.3807871982524153,0.4170751350663688,99878e39,7.966623508345412,509.9,6.0,32.8
0.2620694320521899,0.21670410134966372,U12,MN8014,5.429624971976533,5.370115939544543,SSPG,SSPG,0.945,0.945,0.09299815576296735,0.38454212884534084,6.857359581774304,-0.4747601895847422,10.567475578768944,24.2747497180182,0.3807871982524153,0.4170751350663688,99878e39,7.966623508345412,509.9,6.0,32.8
0.2620694320521899,0.21670410134966372,U12,MN8014,5.429624971976533,5.370115939544543,SSPG,SSPG,0.945,0.945,0.09299815576296735,0.38454212884534084,6.857359581774304,-0.4747601895847422,10.730566709867325,24.2747497180182,0.3807871982524153,0.4170751350663688,99878e39,7.966623508345412,509.9,6.0,32.8
0.2620694320521899,0.21670410134966372,U12,MN8014,5.429624971976533,5.370115939544543,SSPG,SSPG,0.945,0.945,0.09299815576296735,0.38454212884534084,6.857359581774304,-0.4747601895847422,10.687952315636025,24.2747497180182,0.3807871982524153,0.4170751350663688,99878e39,7.966623508345412,509.9,6.0,32.8
0.2620694320521899,0.21670410134966372,U12,MN8014,5.429624971976533,5.370115939544543,SSPG,SSPG,0.945,0.945,0.09299815576296735,0.38454212884534084,6.857359581774304,-0.4747601895847422,8.001737751849834,24.2747497180182,0.3807871982524153,0.4170751350663688,99878e39,7.966623508345412,509.9,6.0,32.8
