Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,ori_l,ori_theta,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.25025516633412326,0.2737813059828765,MN8014,VT8020,7.608550657008344,4.463102590733637,CPG,CPG,0.952,0.958,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,23.42704859573028,23.358792481908715,0.3009862983092574,0.854913588788765,9ccad813,1.1074071401825059,417.3,5.9,29.2
0.25025516633412326,0.2737813059828765,MN8014,VT8020,7.608550657008344,4.463102590733637,CPG,CPG,0.952,0.958,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,24.514548236568235,23.358792481908715,0.3009862983092574,0.854913588788765,9ccad813,1.1074071401825059,417.3,5.9,29.2
0.25025516633412326,0.2737813059828765,MN8014,VT8020,7.608550657008344,4.463102590733637,CPG,CPG,0.952,0.958,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,22.263136071668058,23.358792481908715,0.3009862983092574,0.854913588788765,9ccad813,1.1074071401825059,417.3,5.9,29.2
0.25025516633412326,0.2737813059828765,MN8014,VT8020,7.608550657008344,4.463102590733637,CPG,CPG,0.952,0.958,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,25.3445161195572,23.358792481908715,0.3009862983092574,0.854913588788765,9ccad813,1.1074071401825059,417.3,5.9,29.2
0.25025516633412326,0.2737813059828765,MN8014,VT8020,7.608550657008344,4.463102590733637,CPG,CPG,0.952,0.958,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,24.67124083273295,23.358792481908715,0.3009862983092574,0.854913588788765,9ccad813,1.1074071401825059,417.3,5.9,29.2
0.2620694320521899,0.21670410134966372,U12,MN8014,5.429624971976533,5.370115939544543,SSPG,SSPG,0.945,0.945,0.09299815576296735,0.38454212884534084,6.857359581774304,-0.4747601895847422,12.08132701167435,24.2747497180182,0.3807871982524153,0.4170751350663688,532428cc,6.335810887378132,509.9,6.0,32.8
0.2620694320521899,0.21670410134966372,U12,MN8014,5.429624971976533,5.370115939544543,SSPG,SSPG,0.945,0.945,0.09299815576296735,0.38454212884534084,6.857359581774304,-0.4747601895847422,7.717869008384375,24.2747497180182,0.3807871982524153,0.4170751350663688,532428cc,6.335810887378132,509.9,6.0,32.8
0.2620694320521899,0.21670410134966372,U12,MN8014,5.429624971976533,5.370115939544543,SSPG,SSPG,0.945,0.945,0.09299815576296735,0.38454212884534084,6.857359581774304,-0.4747601895847422,10.045248856186252,24.2747497180182,0.3807871982524153,0.4170751350663688,532428cc,6.335810887378132,509.9,6.0,32.8
0.2620694320521899,0.21670410134966372,U12,MN8014,5.429624971976533,5.370115939544543,SSPG,SSPG,0.945,0.945,0.09299815576296735,0.38454212884534084,6.857359581774304,-0.4747601895847422,9.949776798087846,24.2747497180182,0.3807871982524153,0.4170751350663688,532428cc,6.335810887378132,509.9,6.0,32.8
0.2620694320521899,0.21670410134966372,U12,MN8014,5.429624971976533,5.370115939544543,SSPG,SSPG,0.945,0.945,0.09299815576296735,0.38454212884534084,6.857359581774304,-0.4747601895847422,11.400510331517758,24.2747497180182,0.3807871982524153,0.4170751350663688,532428cc,6.335810887378132,509.9,6.0,32.8
0.28123064586897784,0.24388291604946666,MN8014,VT8020,12.768951426672798,8.11645175021664,CPG,CPG,0.944,0.959,0.09522264907850597,0.3530221805336982,5.355443940675606,0.08470286442653885,28.381197402665507,37.98596434989047,0.45364440420280094,1.1791282453051288,e977fa4d,4.123273259094294,540.4,6.4,30.9
0.28123064586897784,0.24388291604946666,MN8014,VT8020,12.768951426672798,8.11645175021664,CPG,CPG,0.944,0.959,0.09522264907850597,0.3530221805336982,5.355443940675606,0.08470286442653885,29.200625362652012,37.98596434989047,0.45364440420280094,1.1791282453051288,e977fa4d,4.123273259094294,540.4,6.4,30.9
0.28123064586897784,0.24388291604946666,MN8014,VT8020,12.768951426672798,8.11645175021664,CPG,CPG,0.944,0.959,0.09522264907850597,0.3530221805336982,5.355443940675606,0.08470286442653885,31.13509050260811,37.98596434989047,0.45364440420280094,1.1791282453051288,e977fa4d,4.123273259094294,540.4,6.4,30.9
0.28123064586897784,0.24388291604946666,MN8014,VT8020,12.768951426672798,8.11645175021664,CPG,CPG,0.944,0.959,0.09522264907850597,0.3530221805336982,5.355443940675606,0.08470286442653885,25.659553366173515,37.98596434989047,0.45364440420280094,1.1791282453051288,e977fa4d,4.123273259094294,540.4,6.4,30.9
0.28123064586897784,0.24388291604946666,MN8014,VT8020,12.768951426672798,8.11645175021664,CPG,CPG,0.944,0.959,0.09522264907850597,0.3530221805336982,5.355443940675606,0.08470286442653885,28.38852843544809,37.98596434989047,0.45364440420280094,1.1791282453051288,e977fa4d,4.123273259094294,540.4,6.4,30.9
0.2237845373324051,0.236208642315455,U12,MN8014,7.559982977148625,15.444392590685124,CPG,CPG,0.963,0.941,0.0942248232434202,0.38456654195368406,4.892834366486481,0.7100471382861775,8.098289529173538,56.65639599409782,0.7353600206551559,0.38718371292691894,dd96695f,21.23635735514791,527.1,4.2,32.3
0.2237845373324051,0.236208642315455,U12,MN8014,7.559982977148625,15.444392590685124,CPG,CPG,0.963,0.941,0.0942248232434202,0.38456654195368406,4.892834366486481,0.7100471382861775,7.856557729795686,56.65639599409782,0.7353600206551559,0.38718371292691894,dd96695f,21.23635735514791,527.1,4.2,32.3
0.2237845373324051,0.236208642315455,U12,MN8014,7.559982977148625,15.444392590685124,CPG,CPG,0.963,0.941,0.0942248232434202,0.38456654195368406,4.892834366486481,0.7100471382861775,8.572682956498154,56.65639599409782,0.7353600206551559,0.38718371292691894,dd96695f,21.23635735514791,527.1,4.2,32.3
0.2237845373324051,0.236208642315455,U12,MN8014,7.559982977148625,15.444392590685124,CPG,CPG,0.963,0.941,0.0942248232434202,0.38456654195368406,4.892834366486481,0.7100471382861775,8.636923594950847,56.65639599409782,0.7353600206551559,0.38718371292691894,dd96695f,21.23635735514791,527.1,4.2,32.3
0.2237845373324051,0.236208642315455,U12,MN8014,7.559982977148625,15.444392590685124,CPG,CPG,0.963,0.941,0.0942248232434202,0.38456654195368406,4.892834366486481,0.7100471382861775,8.937721911436713,56.65639599409782,0.7353600206551559,0.38718371292691894,dd96695f,21.23635735514791,527.1,4.2,32.3
0.2380328013315573,0.24513158725044654,MN8014,VT8020,6.075410784918208,8.794906592377789,SSPG,CPG,0.952,0.948,0.12088530753157103,0.3604076999007846,5.745738422843015,0.24407741183026843,3.295198327790298,24.540324359147306,0.4574072552397664,0.12438354245481863,5833818b,9.674926994613282,477.7,4.3,34.6
0.2380328013315573,0.24513158725044654,MN8014,VT8020,6.075410784918208,8.794906592377789,SSPG,CPG,0.952,0.948,0.12088530753157103,0.3604076999007846,5.745738422843015,0.24407741183026843,2.964858262877301,24.540324359147306,0.4574072552397664,0.12438354245481863,5833818b,9.674926994613282,477.7,4.3,34.6
0.2380328013315573,0.24513158725044654,MN8014,VT8020,6.075410784918208,8.794906592377789,SSPG,CPG,0.952,0.948,0.12088530753157103,0.3604076999007846,5.745738422843015,0.24407741183026843,2.159534026485591,24.540324359147306,0.4574072552397664,0.12438354245481863,5833818b,9.674926994613282,477.7,4.3,34.6
0.2380328013315573,0.24513158725044654,MN8014,VT8020,6.075410784918208,8.794906592377789,SSPG,CPG,0.952,0.948,0.12088530753157103,0.3604076999007846,5.745738422843015,0.24407741183026843,2.3351374114980064,24.540324359147306,0.4574072552397664,0.12438354245481863,5833818b,9.674926994613282,477.7,4.3,34.6
0.2380328013315573,0.24513158725044654,MN8014,VT8020,6.075410784918208,8.794906592377789,SSPG,CPG,0.952,0.948,0.12088530753157103,0.3604076999007846,5.745738422843015,0.24407741183026843,3.3396219955216853,24.540324359147306,0.4574072552397664,0.12438354245481863,5833818b,9.674926994613282,477.7,4.3,34.6
0.25882454973770086,0.24338257151051917,U12,MN8014,11.050610390663632,8.152664291306266,CPG,CPG,0.941,0.942,0.12430789885319597,0.342437148848744,5.109611527896409,0.497160665870624,16.702359686602776,41.53441845192522,0.6224735197832654,0.779522351763544,b1b4a6c5,10.115742433967363,436.7,4.8,28.6
0.25882454973770086,0.24338257151051917,U12,MN8014,11.050610390663632,8.152664291306266,CPG,CPG,0.941,0.942,0.12430789885319597,0.342437148848744,5.109611527896409,0.497160665870624,17.390410661677045,41.53441845192522,0.6224735197832654,0.779522351763544,b1b4a6c5,10.115742433967363,436.7,4.8,28.6
0.25882454973770086,0.24338257151051917,U12,MN8014,11.050610390663632,8.152664291306266,CPG,CPG,0.941,0.942,0.12430789885319597,0.342437148848744,5.109611527896409,0.497160665870624,18.239882836500588,41.53441845192522,0.6224735197832654,0.779522351763544,b1b4a6c5,10.115742433967363,436.7,4.8,28.6
0.25882454973770086,0.24338257151051917,U12,MN8014,11.050610390663632,8.152664291306266,CPG,CPG,0.941,0.942,0.12430789885319597,0.342437148848744,5.109611527896409,0.497160665870624,18.03692678375484,41.53441845192522,0.6224735197832654,0.779522351763544,b1b4a6c5,10.115742433967363,436.7,4.8,28.6
0.25882454973770086,0.24338257151051917,U12,MN8014,11.050610390663632,8.152664291306266,CPG,CPG,0.941,0.942,0.12430789885319597,0.342437148848744,5.109611527896409,0.497160665870624,17.975247499017218,41.53441845192522,0.6224735197832654,0.779522351763544,b1b4a6c5,10.115742433967363,436.7,4.8,28.6
0.2511828848643808,0.24273375448331724,U12,MN8014,9.707065341994163,11.395667198684208,CPG,CPG,0.95,0.935,0.10003288868233,0.3468220500698358,5.793065520376121,-0.19841789492915485,13.60330133390175,63.32146866515969,0.9589022279893424,0.7387185910991354,60179147,20.368756397231365,568.8,6.3,29.7
0.2511828848643808,0.24273375448331724,U12,MN8014,9.707065341994163,11.395667198684208,CPG,CPG,0.95,0.935,0.10003288868233,0.3468220500698358,5.793065520376121,-0.19841789492915485,13.67860998839577,63.32146866515969,0.9589022279893424,0.7387185910991354,60179147,20.368756397231365,568.8,6.3,29.7
0.2511828848643808,0.24273375448331724,U12,MN8014,9.707065341994163,11.395667198684208,CPG,CPG,0.95,0.935,0.10003288868233,0.3468220500698358,5.793065520376121,-0.19841789492915485,12.45321755888759,63.32146866515969,0.9589022279893424,0.7387185910991354,60179147,20.368756397231365,568.8,6.3,29.7
